Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,acc,avg_loss,epoch,run,amount_of_data
0.33305967,-3.1345716,-2.291831,-5.838347,-0.6688053,-3.818023,-0.9516377,-6.491869,-0.9073057,-3.3411667,-3.220231,-14.516259,-1.589768,-8.646561,-5.429657,-11.152415,-4.880827,38.0,0.11996106,14.0,4.0,2.0
0.3331425,-3.2108235,-2.5178995,-6.117289,-0.70696306,-4.1431665,-1.005288,-6.177334,-0.8606784,-3.2051215,-3.4239998,-14.733943,-1.7768816,-8.925018,-5.3877883,-11.910139,-5.675216,42.4,0.10673469,15.0,4.0,2.0
0.3304031,-3.286809,-2.6109233,-6.564177,-0.6638551,-4.419042,-1.112337,-6.8906245,-1.0120077,-3.429135,-3.599829,-15.872246,-2.1209528,-9.348847,-5.628143,-13.017775,-5.3493505,45.2,0.112486675,16.0,4.0,2.0
0.33795455,-3.4365187,-2.667902,-6.601086,-0.61823726,-4.346825,-1.0889338,-7.042432,-0.90504706,-3.519055,-4.16606,-17.074568,-2.3998551,-10.060645,-6.3707905,-13.928087,-6.4440784,42.8,0.11065553,17.0,4.0,2.0
0.3420558,-3.5489538,-2.915818,-7.0241213,-0.677434,-4.5768642,-1.1542678,-7.2958927,-0.79596496,-3.6093044,-4.53489,-18.0741,-2.6925094,-10.924825,-6.446077,-14.996965,-6.500259,45.8,0.10092853,18.0,4.0,2.0
0.33697057,-3.566306,-3.0756903,-6.929083,-0.77388114,-4.641913,-1.368577,-6.9822674,-1.0195502,-3.603089,-3.9793327,-19.49694,-2.1396832,-11.687654,-6.5298457,-15.365902,-7.165294,46.4,0.105135724,19.0,4.0,2.0
0.3360228,-3.6503248,-2.9684527,-6.9259624,-0.7912121,-4.658656,-1.1466439,-7.498983,-1.0521287,-3.7882323,-4.2585344,-20.163418,-2.21858,-12.1169815,-6.6849856,-16.68389,-7.699466,43.2,0.11090064,20.0,4.0,2.0
0.3332877,-3.6011753,-3.020945,-7.1035333,-0.7090668,-4.702324,-1.2846888,-7.776155,-0.9622372,-3.8360548,-4.648911,-19.474295,-2.5536008,-11.170063,-6.6716337,-17.088182,-7.5255275,48.4,0.095244,21.0,4.0,2.0
0.33015007,-3.6758606,-3.1033976,-7.285059,-0.96590453,-4.865907,-1.3631815,-7.993653,-1.0924519,-3.959485,-4.977103,-21.990456,-2.68057,-12.955814,-7.3581834,-18.623283,-8.541706,48.8,0.10801296,22.0,4.0,2.0
0.33387354,-3.8148737,-3.2239811,-8.221541,-0.78673494,-5.237567,-1.3684114,-8.55278,-1.445763,-3.9992561,-5.0484962,-22.815039,-2.756967,-12.828305,-8.0762205,-19.696579,-9.25479,47.8,0.101179995,23.0,4.0,2.0
0.3394471,-3.830233,-3.194179,-8.294366,-0.8093706,-5.340232,-1.451647,-8.696134,-1.1606207,-4.363918,-5.429555,-22.957146,-3.0699894,-13.745502,-7.736564,-20.68115,-9.243677,49.4,0.09589921,24.0,4.0,2.0
0.34016317,-3.8939145,-3.155488,-8.135125,-0.9647426,-5.2845006,-1.6044124,-8.937424,-1.271984,-4.1751704,-5.830043,-25.736696,-2.840215,-15.717352,-8.267793,-23.128767,-10.112513,50.8,0.09982428,25.0,4.0,2.0
0.3350934,-3.9624896,-3.4907281,-8.010609,-0.953441,-5.2268934,-1.5809207,-9.090512,-1.351346,-4.3616557,-5.8095098,-26.199074,-3.2583892,-15.297583,-8.354825,-23.01449,-10.061759,48.8,0.10773647,26.0,4.0,2.0
0.37095574,-0.0039725644,-0.015759015,-0.029930007,0.027733454,0.0292059,0.05304326,-0.009414369,0.013339337,0.017708197,0.026630342,0.033304594,-0.11728051,-0.04552646,-0.02625965,-0.067419775,-0.09515427,7.8,0.20125253,0.0,0.0,3.0
0.34256917,-0.7224626,-0.3677864,-0.8389511,-0.31464055,-0.648759,-0.29173276,-1.3092394,-0.32943162,-0.840469,-0.46365958,-0.92622393,-0.3169644,-0.68227756,-0.16993879,-1.1689632,-0.57886124,11.6,0.19083592,1.0,0.0,3.0
0.32743168,-1.0273669,-0.58148646,-1.2914608,-0.45134696,-1.0572958,-0.47896916,-1.8356146,-0.4308802,-1.0105358,-0.7035908,-1.5674583,-0.33979258,-1.1723899,-0.23475607,-2.1985292,-0.7924258,17.0,0.18103172,2.0,0.0,3.0
0.3333127,-1.3332225,-0.88126755,-1.7422014,-0.51310104,-1.3947865,-0.59268475,-2.7753837,-0.47668523,-1.5296971,-1.0216287,-3.1992471,-0.40150893,-2.1485863,-0.6635735,-3.6963081,-1.617831,22.4,0.1610547,3.0,0.0,3.0
0.34446567,-1.6409256,-1.0726033,-2.3547037,-0.5564776,-1.842533,-0.5961102,-3.1749961,-0.5804943,-1.6517757,-1.2856568,-4.158797,-0.74430454,-3.1107695,-0.7244311,-4.8672786,-1.9061947,26.4,0.15529087,4.0,0.0,3.0
0.33939785,-1.729458,-1.3550664,-2.6580894,-0.88650674,-2.0722704,-0.79148775,-3.7872057,-0.71360147,-1.8663696,-1.7119232,-5.568413,-0.7488466,-3.739199,-1.0992191,-5.7263675,-2.099906,31.6,0.14150706,5.0,0.0,3.0
0.3503742,-1.9587486,-1.6208851,-3.131897,-0.8354914,-2.3815043,-0.6835011,-4.336123,-0.7536672,-1.9382188,-2.1289208,-7.3293457,-0.9073757,-4.7553115,-1.5608202,-7.7173924,-2.8535242,33.2,0.1348472,6.0,0.0,3.0
0.3449035,-2.102717,-1.8961223,-3.1949198,-0.8730674,-2.3086057,-0.96681076,-5.0033445,-0.8428175,-2.2430875,-2.4627242,-9.11419,-1.016024,-5.823142,-2.114066,-9.076509,-3.4931207,34.4,0.13371381,7.0,0.0,3.0
0.34575605,-2.1270313,-2.0590453,-3.8642855,-0.99102414,-2.6806147,-0.93693453,-5.5840507,-1.0807412,-2.3262877,-2.8479595,-10.742693,-1.3862225,-6.877374,-2.1931074,-10.342851,-3.682243,34.6,0.13110967,8.0,0.0,3.0
0.34876838,-2.2227829,-2.1687865,-4.4622188,-1.0504509,-3.0697098,-1.1522144,-5.968399,-1.2711071,-2.5681958,-3.2237794,-12.500595,-1.2621838,-7.507874,-2.8616323,-12.506945,-4.418082,40.6,0.1173766,9.0,0.0,3.0
0.34699234,-2.2494712,-2.4008734,-4.6208296,-1.2129862,-3.2735012,-1.0414885,-6.379112,-1.0555556,-2.739855,-3.7114754,-13.403561,-1.4681917,-8.304276,-2.9588962,-12.769876,-4.7549043,43.8,0.11310451,10.0,0.0,3.0
0.34019512,-2.2367141,-2.2913437,-4.7737684,-1.186737,-3.1337104,-1.3290628,-6.395608,-1.2243692,-2.721618,-3.9328423,-14.058944,-1.4491104,-8.958748,-2.9086323,-13.074468,-4.8957033,41.4,0.11255942,11.0,0.0,3.0
0.34331256,-2.3312125,-2.4424036,-5.091356,-1.3510447,-3.4393532,-1.1628059,-6.544942,-1.2467345,-2.8682451,-3.769175,-15.088006,-1.6111717,-8.873769,-3.5064147,-14.160559,-5.412052,46.8,0.09597563,12.0,0.0,3.0
0.33464095,-2.3174577,-2.7039425,-5.419963,-1.3325078,-3.4775574,-1.3871224,-6.87645,-1.1995941,-3.0534925,-4.1345243,-15.741544,-1.9165666,-9.844341,-3.250091,-14.881496,-5.460514,43.2,0.10794667,13.0,0.0,3.0
0.35361353,-2.5467415,-2.7293932,-5.7152824,-1.4579493,-3.6934896,-1.3171772,-7.6432204,-1.2887183,-3.2463963,-4.8364353,-17.958414,-2.0618176,-10.262474,-4.0866523,-17.525793,-6.5939403,48.2,0.09446788,14.0,0.0,3.0
0.34521434,-2.574744,-2.9178686,-6.060173,-1.3952476,-4.0092573,-1.6100565,-7.838143,-1.378779,-3.3863373,-4.899199,-19.89916,-2.1253765,-11.460973,-4.457804,-18.731796,-7.809028,50.0,0.090658985,15.0,0.0,3.0
0.34841412,-2.6796932,-2.9527597,-6.2391357,-1.3569547,-4.042715,-1.6368585,-8.066903,-1.6909022,-3.3370643,-5.251,-20.529295,-2.434678,-11.129961,-4.591806,-18.956497,-8.181481,50.6,0.09515159,16.0,0.0,3.0
0.33645478,-2.5933478,-2.971946,-6.5168104,-1.3009665,-4.158665,-1.6640598,-9.04665,-1.3608917,-4.036634,-5.4782696,-22.09745,-2.5607026,-13.039578,-4.550804,-20.425066,-8.397045,47.4,0.09835224,17.0,0.0,3.0
0.3418709,-2.7506638,-3.0261176,-6.8358293,-1.4543612,-4.27633,-1.7604594,-9.129623,-1.7714756,-3.9031003,-5.5883813,-23.048098,-2.8084764,-12.523847,-4.9525247,-21.970728,-8.45045,51.6,0.09781621,18.0,0.0,3.0
0.3352929,-2.7375243,-3.1787636,-6.425508,-1.5970855,-3.9031718,-1.7057338,-9.072903,-1.483936,-3.9506738,-5.8564806,-24.886038,-2.8860877,-13.225163,-5.535026,-23.254549,-9.32594,52.0,0.095672876,19.0,0.0,3.0
0.33861673,-2.9417243,-2.8718588,-7.078666,-1.5952332,-4.3399024,-1.8558679,-9.504087,-1.6029106,-4.20346,-6.1271462,-24.648481,-2.661801,-13.256871,-5.5487165,-24.161467,-9.780734,52.0,0.08835346,20.0,0.0,3.0
0.3337358,-2.8797405,-3.1323223,-6.965454,-1.5955758,-4.2745056,-1.944271,-9.631686,-1.5964824,-4.233731,-6.3095484,-27.146957,-2.849249,-14.423808,-5.912432,-26.3414,-10.610381,51.4,0.09029643,21.0,0.0,3.0
0.3404231,-2.8652656,-3.008085,-7.338768,-1.6391603,-4.5665116,-2.0277007,-9.787793,-1.8471365,-4.352072,-6.1752048,-26.927416,-3.098863,-14.593464,-5.5604744,-25.899343,-10.586842,51.8,0.087870814,22.0,0.0,3.0
0.3351548,-2.898616,-3.4337604,-7.407377,-1.6778946,-4.5077906,-1.8886728,-9.947949,-1.8485597,-4.3166056,-6.810155,-28.503275,-3.6909428,-15.187399,-5.895189,-26.192297,-11.482981,51.6,0.091086105,23.0,0.0,3.0
0.3294435,-2.980561,-3.4057164,-6.922602,-1.5368332,-4.134668,-2.1580372,-9.693693,-1.8004278,-4.281923,-6.427066,-27.232576,-3.3921478,-14.268507,-5.9033675,-27.468184,-10.727001,52.6,0.09541678,24.0,0.0,3.0
<<<<<<< Updated upstream
0.33783472,-3.0412974,-3.2065642,-7.383815,-1.577606,-4.3243756,-2.2468402,-10.493236,-2.0506542,-4.7610674,-6.527772,-30.383978,-3.36592,-15.945009,-6.4682636,-29.775728,-12.218953,51.4,0.097146675,25.0,0.0,3.00.37438047,-0.0040110513,0.012419985,0.013865764,-0.014338787,-0.001951788,-0.029663963,0.0074151494,-0.053645737,0.007796017,-0.00028802975,-0.0035889347,-0.04419423,-0.05538516,-0.05243434,-0.0013159101,-0.06683137,8.0,0.20229177,0.0,1.0,3.0
=======
0.33783472,-3.0412974,-3.2065642,-7.383815,-1.577606,-4.3243756,-2.2468402,-10.493236,-2.0506542,-4.7610674,-6.527772,-30.383978,-3.36592,-15.945009,-6.4682636,-29.775728,-12.218953,51.4,0.097146675,25.0,0.0,3.0
0.37438047,-0.0040110513,0.012419985,0.013865764,-0.014338787,-0.001951788,-0.029663963,0.0074151494,-0.053645737,0.007796017,-0.00028802975,-0.0035889347,-0.04419423,-0.05538516,-0.05243434,-0.0013159101,-0.06683137,8.0,0.20229177,0.0,1.0,3.0
>>>>>>> Stashed changes
0.34839267,-0.6088257,-0.4252731,-0.942184,-0.3035498,-0.76341075,-0.31169885,-0.9218013,-0.27921873,-0.7752253,-0.3958753,-0.7406262,-0.23196802,-0.6087902,-0.12217294,-0.8289826,-0.41130576,14.6,0.18544343,1.0,1.0,3.0
0.33449855,-0.9447946,-0.5189832,-1.5104648,-0.39918342,-1.1750628,-0.24819891,-1.5069841,-0.17300898,-1.1144836,-0.6052065,-1.5477165,-0.25760517,-1.1170814,-0.32574657,-1.7598029,-0.60658383,18.2,0.17189308,2.0,1.0,3.0
0.35150048,-1.3452276,-0.66341203,-2.1739478,-0.38287482,-1.5014664,-0.29894468,-2.076459,-0.26736724,-1.3555455,-0.9303916,-2.7607815,-0.30674252,-1.7453746,-0.5455185,-2.7357702,-0.8914753,21.8,0.16154893,3.0,1.0,3.0
0.33040842,-1.5089718,-0.88721144,-2.4363627,-0.5027093,-1.850069,-0.31585994,-2.7089336,-0.38228527,-1.5919099,-1.1357093,-3.7610826,-0.40436256,-2.3799665,-0.9820609,-3.560415,-1.4364963,24.8,0.14801516,4.0,1.0,3.0
0.34212,-1.7760853,-1.0423772,-2.8086357,-0.6344001,-2.0138454,-0.30619162,-3.144555,-0.45150393,-1.868784,-1.3375953,-4.561018,-0.57081294,-2.9528441,-1.0954802,-4.097107,-1.7327739,30.2,0.14323464,5.0,1.0,3.0
0.34301567,-1.8645747,-1.2737453,-3.4386666,-0.63410574,-2.3274279,-0.39744323,-3.8469644,-0.5833084,-2.0337005,-1.6940479,-6.495336,-0.7399901,-4.015106,-1.4518094,-5.4172373,-2.0605514,36.4,0.12892851,6.0,1.0,3.0
0.35395983,-1.9684408,-1.4912901,-3.8220367,-0.81595236,-2.6717,-0.42615634,-4.184412,-0.664903,-2.2940729,-1.7060597,-7.197594,-0.8687572,-4.4955926,-1.5679121,-6.196277,-2.074375,35.4,0.12934782,7.0,1.0,3.0
0.3569317,-2.1030273,-1.6685721,-3.969785,-0.8829329,-2.635602,-0.5259132,-4.66235,-0.70119107,-2.3566968,-2.0040095,-8.89353,-0.9743669,-5.3523874,-1.9495542,-7.053903,-2.883948,37.8,0.1149718,8.0,1.0,3.0
0.35457256,-2.2944613,-1.7063202,-4.506374,-1.0004644,-2.825524,-0.61237425,-5.354766,-0.69750303,-2.5315723,-2.6874986,-9.940278,-1.3487803,-5.538848,-2.5209472,-8.362902,-3.1784406,37.4,0.11376031,9.0,1.0,3.0
0.3473033,-2.2922206,-1.7960289,-4.5717645,-0.88876766,-2.947691,-0.6687019,-5.9495435,-0.8993617,-2.8946154,-2.655825,-11.770635,-1.3987459,-6.7480636,-2.534667,-8.696103,-3.6094227,35.8,0.1211308,10.0,1.0,3.0
0.3602687,-2.5442395,-1.7641262,-4.813073,-0.8866481,-2.9442496,-0.79068893,-6.387003,-0.98701584,-3.0992293,-3.0078735,-12.555052,-1.4829961,-7.1198697,-2.7738085,-9.776632,-4.0659924,43.4,0.10109421,11.0,1.0,3.0
0.37447977,-2.5760334,-1.9471508,-5.380293,-1.033939,-3.4400613,-0.81582916,-6.7499857,-0.9384948,-3.222638,-3.324627,-13.731538,-1.8130614,-7.4038367,-2.9555497,-9.467923,-4.172742,42.0,0.11511631,12.0,1.0,3.0
0.36316177,-2.6227806,-2.0848,-5.7596006,-1.298564,-3.4027529,-0.84634423,-7.1370535,-0.8961733,-3.4486995,-3.6316392,-15.414033,-1.9621589,-8.431108,-3.4053288,-11.492993,-4.985497,42.8,0.10508381,13.0,1.0,3.0
0.34841707,-2.5530794,-2.28153,-5.7754273,-1.2213826,-3.4549997,-0.97114116,-7.4466867,-1.1229477,-3.5500364,-4.0013056,-16.717968,-2.1160767,-9.130987,-3.8393118,-12.765853,-5.6890583,48.0,0.100235425,14.0,1.0,3.0
0.3672743,-2.7275944,-2.2657433,-6.0688286,-1.3197507,-3.680237,-0.89264727,-7.5225406,-1.0640085,-3.5846481,-3.8837774,-16.747238,-1.9153537,-8.999115,-3.832088,-12.555168,-5.6206074,51.8,0.09421571,15.0,1.0,3.0
0.35477975,-2.7860267,-2.15408,-6.2633677,-1.1734078,-3.6443439,-1.0433233,-8.235443,-1.3316123,-3.783858,-4.061367,-18.460463,-2.117917,-9.888711,-3.861656,-13.5334425,-6.042307,48.6,0.09755762,16.0,1.0,3.0
0.34655362,-2.7208726,-2.4519863,-6.225081,-1.3609183,-3.5843937,-1.1036294,-8.264356,-1.2437533,-3.8264067,-4.253884,-19.121336,-2.3192148,-10.157496,-4.229136,-14.406331,-6.51388,50.8,0.095743835,17.0,1.0,3.0
0.3562934,-2.8755524,-2.3575625,-6.7551346,-1.166279,-3.972792,-1.2542125,-9.144646,-1.3728428,-4.29025,-4.7869515,-21.37033,-2.7624228,-10.779379,-4.964401,-16.812311,-7.2600694,43.8,0.10637672,18.0,1.0,3.0
0.34988925,-2.8774512,-2.283419,-6.8027825,-1.2283713,-3.920169,-1.1852003,-8.9813385,-1.2814018,-4.1264315,-4.795841,-21.822044,-2.3765175,-11.99695,-4.6177897,-16.418568,-7.55577,50.8,0.09264459,19.0,1.0,3.0
0.34629872,-2.8785403,-2.5560453,-7.0277276,-1.3878422,-3.998197,-1.2820446,-8.942173,-1.3730779,-4.1016583,-5.1010213,-22.394243,-2.922513,-11.468537,-5.0894227,-17.520134,-7.895556,50.4,0.10064467,20.0,1.0,3.0
0.35490677,-2.954857,-2.5991755,-7.4174113,-1.3913081,-4.378691,-1.2971202,-9.633809,-1.408358,-4.5306015,-4.974775,-23.648668,-2.700736,-12.590005,-5.022292,-18.588444,-8.228576,54.2,0.092323005,21.0,1.0,3.0
0.35818976,-3.1316824,-2.4266267,-7.173633,-1.4210736,-4.081034,-1.3527685,-9.552592,-1.3288379,-4.5174446,-5.1074567,-23.058764,-2.871608,-12.049226,-4.9892545,-17.716707,-8.374249,50.6,0.09110703,22.0,1.0,3.0
0.3611355,-3.1436691,-2.6571174,-7.5035644,-1.4107122,-4.299098,-1.5264214,-9.923849,-1.6335156,-4.7055187,-5.5854664,-25.47531,-2.9547968,-13.149841,-5.779283,-20.539614,-10.257562,53.8,0.08476625,23.0,1.0,3.0
0.3443341,-3.101397,-2.6446197,-7.5175366,-1.298422,-4.2351,-1.4989369,-10.136712,-1.5582438,-4.5542912,-5.751296,-27.414417,-3.0382504,-13.946898,-5.9561563,-22.534033,-10.416865,51.0,0.10031797,24.0,1.0,3.0
0.34556928,-3.0710244,-2.6787946,-7.8711123,-1.5050408,-4.4567757,-1.5645663,-10.021448,-1.5516193,-4.5915465,-5.703422,-26.3609,-3.5677533,-13.31897,-5.8319726,-20.942284,-9.977668,55.6,0.09253911,25.0,1.0,3.0
0.34943217,-3.2578547,-2.7906284,-7.7322726,-1.4952267,-4.3923755,-1.5185442,-10.256982,-1.585085,-4.6826243,-5.5545526,-27.242035,-3.4849653,-14.051563,-6.2026553,-22.094973,-10.011963,54.4,0.089466065,26.0,1.0,3.0
0.34285316,-3.1707706,-2.6455262,-7.883529,-1.5629624,-4.215145,-1.7572112,-10.012517,-1.4500953,-4.739252,-5.772608,-27.71685,-3.1314452,-14.417239,-5.9061637,-22.596918,-10.310089,53.8,0.08801879,27.0,1.0,3.0
0.35369533,-3.3680167,-2.783738,-7.7832365,-1.6832116,-4.257711,-1.8465604,-10.532549,-1.5042061,-5.033491,-6.006171,-28.57051,-3.2456152,-14.825221,-6.4702477,-24.32081,-11.342789,54.8,0.09349469,28.0,1.0,3.0
0.3544211,-0.0044740434,-0.032768086,-0.015715526,-0.021715185,-0.011720136,-0.0201552,-0.0027437387,-0.0028708535,-0.006585183,0.009445582,0.012630359,-0.03942342,-0.0024558206,-0.08653913,-0.05349415,-0.10701746,8.0,0.20404342,0.0,1.0,3.0
0.33844453,-0.67684454,-0.3939843,-1.0236161,-0.22903247,-0.8408748,-0.19747002,-0.8608043,-0.22330742,-0.6186486,-0.15556926,-0.5301901,-0.24860837,-0.5330918,-0.08220626,-0.72963285,-0.31455168,9.2,0.19532035,1.0,1.0,3.0
0.32921112,-1.0950794,-0.5304333,-1.5624204,-0.32582876,-1.2612981,-0.19019201,-1.5033318,-0.1572002,-1.0948657,-0.18198599,-1.2711697,-0.28296658,-1.0289897,-0.21148294,-1.5269831,-0.6606064,15.0,0.17980786,2.0,1.0,3.0
0.32043332,-1.3796788,-0.6297039,-1.9670775,-0.48010114,-1.36362,-0.41592175,-2.2516267,-0.3314663,-1.4897573,-0.32015827,-2.444894,-0.4049835,-1.6422247,-0.5116994,-3.0938382,-1.1080056,19.4,0.17341985,3.0,1.0,3.0
0.32505074,-1.580394,-0.9928025,-2.6170712,-0.7982757,-1.8347708,-0.43931624,-2.782974,-0.36464107,-1.8536053,-0.4567038,-3.3145902,-0.5159802,-2.1988795,-0.8229009,-3.7412727,-1.329779,22.8,0.15783125,4.0,1.0,3.0
0.3279212,-1.7877251,-1.1574395,-3.1995056,-0.75266564,-2.1541154,-0.5018488,-3.7919583,-0.36022428,-2.3311598,-0.7095882,-4.3400464,-0.7254256,-2.684028,-1.122133,-4.3776536,-1.9025629,25.8,0.1481797,5.0,1.0,3.0
0.32902896,-1.9748588,-1.394002,-3.55198,-0.7799968,-2.368328,-0.50255203,-4.2790265,-0.3987848,-2.554744,-0.80368954,-5.4444513,-0.67980725,-3.6293557,-1.4698925,-5.55488,-2.203519,33.0,0.13019487,6.0,1.0,3.0
0.34133863,-2.1591616,-1.4808686,-4.276856,-0.8953273,-2.738734,-0.61417824,-5.047316,-0.49758872,-2.8679764,-0.86853945,-7.222346,-0.9042985,-4.684247,-1.8147625,-6.8692956,-2.8889582,32.8,0.12911324,7.0,1.0,3.0
0.33469114,-2.1943562,-1.7945117,-4.5412545,-0.99489933,-2.825242,-0.6772244,-5.641611,-0.52244246,-3.1568973,-1.1356964,-8.5162525,-0.9815081,-5.2361917,-2.2916741,-8.233708,-3.4478734,38.0,0.121297896,8.0,1.0,3.0
0.32382354,-2.2127972,-1.9503484,-5.111887,-0.9733692,-3.1301727,-0.7619194,-6.221119,-0.5940328,-3.5564978,-1.2905817,-9.392711,-1.1828706,-5.760827,-2.379864,-8.4240675,-3.618376,43.0,0.111949936,9.0,1.0,3.0
0.33848158,-2.3481057,-2.205424,-5.55986,-0.97075087,-3.3014655,-0.96162325,-6.869764,-0.69896466,-3.5660515,-1.81864,-10.345864,-1.3325617,-6.05326,-2.762249,-9.967753,-4.1005507,43.4,0.11026987,10.0,1.0,3.0
0.32973388,-2.316696,-2.3488379,-5.858294,-1.0241203,-3.4564552,-1.0258278,-7.3687596,-0.86828166,-3.8701065,-1.9399754,-11.534582,-1.6021867,-7.203339,-2.8123283,-10.192816,-4.324164,43.0,0.10857688,11.0,1.0,3.0
0.33299732,-2.4732013,-2.4517388,-6.1927857,-1.0952415,-3.6652863,-0.8288481,-8.058573,-0.6634612,-4.169134,-1.9890786,-12.85318,-1.6367577,-7.5523562,-3.311542,-11.98111,-4.709557,43.0,0.105455324,12.0,1.0,3.0
0.33584487,-2.5493762,-2.6922536,-6.302649,-1.0646592,-3.774007,-1.0581847,-8.42512,-0.74899954,-4.3156743,-2.2850459,-14.209702,-1.7372242,-8.768654,-3.5076208,-12.596466,-5.7652307,41.2,0.10664375,13.0,1.0,3.0
0.33025646,-2.528274,-3.077524,-6.505573,-1.3497334,-3.671027,-1.0726411,-8.434479,-0.7485661,-4.3731465,-2.3646843,-14.458151,-1.9940017,-8.403279,-3.7210536,-13.175692,-5.5408077,45.2,0.10427823,14.0,1.0,3.0
0.32683077,-2.5721545,-2.8437052,-7.0279016,-1.2428392,-4.183658,-1.2139693,-9.093783,-0.8277566,-4.7100325,-2.6806178,-15.693858,-2.1488152,-8.8858795,-4.140288,-15.119444,-6.4288435,50.6,0.10111715,15.0,1.0,3.0
0.33168525,-2.661917,-3.1554973,-7.0269923,-1.3196173,-3.9870708,-1.174872,-9.182652,-0.87068444,-4.5745616,-2.9030218,-15.554045,-2.344513,-8.70346,-4.249656,-15.325951,-6.4505143,49.8,0.097482614,16.0,1.0,3.0
0.3353583,-2.7280989,-3.1466966,-7.727976,-1.3910145,-4.55749,-1.2047088,-9.817787,-0.9171925,-4.80394,-3.2458892,-17.016827,-2.3907292,-9.583019,-4.6837077,-16.894442,-6.8200483,43.6,0.10385124,17.0,1.0,3.0
0.3320466,-2.6954496,-3.4732296,-7.5564613,-1.4066813,-4.2392626,-1.2943019,-10.241046,-0.93037117,-5.32215,-3.376964,-17.662373,-2.3999104,-10.2265835,-4.6158543,-17.108738,-7.435939,51.4,0.09336934,18.0,1.0,3.0
0.3328541,-2.7906926,-3.6526968,-7.6893377,-1.3796495,-4.333386,-1.4856046,-10.57501,-1.1246133,-5.4241824,-3.6144638,-19.509447,-2.5828235,-11.154925,-5.024905,-18.823746,-8.132782,47.6,0.10256988,19.0,1.0,3.0
0.32046714,-2.6694438,-3.5446272,-8.132502,-1.2736212,-4.636126,-1.5735309,-11.390617,-1.1946121,-5.680324,-3.8841553,-20.485811,-2.5584507,-11.6475725,-5.2697115,-19.496965,-8.312532,53.8,0.09646743,20.0,1.0,3.0
0.3263307,-2.8244135,-3.478745,-8.547608,-1.3492573,-4.755271,-1.616427,-10.934818,-1.2051936,-5.4593124,-3.925324,-21.411812,-2.6493185,-11.946005,-5.4906387,-20.623844,-8.945552,48.0,0.098989405,21.0,1.0,3.0
0.3280173,-2.896116,-3.7637746,-8.303692,-1.3142958,-4.7442994,-1.4728602,-11.070253,-1.1467885,-5.552224,-4.0816703,-20.118397,-2.8475585,-11.346336,-5.3755636,-20.014858,-8.30342,50.0,0.092080645,22.0,1.0,3.0
0.3232124,-2.923184,-3.6203852,-8.596429,-1.409272,-4.7048907,-1.9176929,-11.246022,-1.3099158,-5.802112,-4.295513,-21.91311,-3.113698,-12.366985,-5.743904,-21.768867,-10.123643,50.6,0.09416156,23.0,1.0,3.0
0.33757472,-3.0538511,-3.7175999,-9.20434,-1.5557203,-5.1824284,-1.7945188,-11.485663,-1.4390036,-5.71258,-4.3705997,-22.43193,-3.2359602,-13.052948,-5.803993,-22.358118,-10.0366125,51.0,0.0959204,24.0,1.0,3.0
0.32057217,-2.8215387,-4.0316534,-8.633991,-1.6139129,-4.9106493,-1.67774,-10.965906,-1.2023953,-5.628443,-4.067693,-21.35714,-2.7882245,-12.161928,-5.963299,-23.479168,-9.791789,54.2,0.09614994,25.0,1.0,3.0
0.3290937,-2.9516556,-3.9720433,-9.350456,-1.5823208,-5.4100623,-1.9030113,-12.023696,-1.3148507,-6.0727787,-4.5449533,-22.813799,-3.3730967,-12.236189,-6.312004,-23.875948,-11.357627,54.4,0.08952154,26.0,1.0,3.0
0.31595874,-2.837853,-4.015538,-9.512119,-1.574061,-5.085857,-2.1372254,-12.046007,-1.3241609,-6.177911,-4.5409102,-24.062239,-3.0786881,-13.41905,-6.236165,-24.224688,-11.090631,50.4,0.09606929,27.0,1.0,3.0
0.31543866,-2.8172672,-4.278903,-9.488979,-1.3885026,-5.192151,-2.0469227,-12.248919,-1.3099616,-6.0979905,-5.1078725,-24.585512,-3.9243212,-13.617003,-6.4827867,-26.207745,-12.190183,54.6,0.09002222,28.0,1.0,3.0
0.31042203,-2.7913651,-4.3862123,-9.286223,-1.5483919,-5.2388144,-2.0344214,-11.780782,-1.3986468,-6.0442886,-4.686613,-24.401878,-3.3010721,-14.111294,-6.287319,-25.641808,-11.941436,56.6,0.09401762,29.0,1.0,3.0
0.3159042,-2.8581252,-3.8844304,-9.628301,-1.2652162,-5.4173565,-2.1397364,-12.428044,-1.5140353,-6.401404,-4.808129,-23.81171,-3.315871,-13.687306,-6.643888,-25.160057,-11.545312,49.6,0.101361796,30.0,1.0,3.0
0.31006682,-2.9084034,-4.199342,-9.772079,-1.5211554,-5.5349956,-1.948924,-12.100785,-1.4212348,-6.207534,-4.7000427,-24.254595,-3.2358496,-13.508824,-6.646496,-26.277632,-12.397225,49.6,0.10581003,31.0,1.0,3.0
0.3663625,-0.009946034,0.008804577,0.016393924,-0.03798435,-0.010278285,-0.0030664871,-0.032243952,-0.039613664,-0.018814562,0.0033059658,-0.008345927,-0.0005236395,0.01767175,-0.018761061,-0.04510319,-0.05404596,9.0,0.20426133,0.0,2.0,3.0
