Layer1,Layer2,acc,avg_loss,epoch,run,model_name
0.14910443,-0.37553883,9.8,0.20184359,1.0,3.0,vgg_small
0.11031637,-0.52110827,10.2,0.19011122,2.0,3.0,vgg_small
0.10179868,-0.70741063,13.6,0.18003443,3.0,3.0,vgg_small
0.08775967,-0.8533994,18.0,0.17778775,4.0,3.0,vgg_small
0.07331178,-0.8940658,15.4,0.17810704,5.0,3.0,vgg_small
0.085527115,-1.1329291,17.4,0.17086926,6.0,3.0,vgg_small
0.07267641,-1.1699187,15.6,0.17335531,7.0,3.0,vgg_small
0.048814844,-1.1448425,18.4,0.16776328,8.0,3.0,vgg_small
0.052515578,-1.2434312,23.6,0.15968929,9.0,3.0,vgg_small
0.047582723,-1.3220961,21.6,0.15959851,10.0,3.0,vgg_small
0.03416959,-1.2940242,19.8,0.15960361,11.0,3.0,vgg_small
0.030953888,-1.4005697,23.4,0.1567513,12.0,3.0,vgg_small
0.03130684,-1.4571283,19.4,0.16329399,13.0,3.0,vgg_small
0.034336973,-1.5187587,23.4,0.15551038,14.0,3.0,vgg_small
0.020760488,-1.4972667,24.2,0.15277258,15.0,3.0,vgg_small
0.006442972,-1.4369724,19.4,0.15786275,16.0,3.0,vgg_small
0.002527203,-1.5097519,26.4,0.14972624,17.0,3.0,vgg_small
-0.0010625465,-1.5183736,25.8,0.15235746,18.0,3.0,vgg_small
-0.007912408,-1.5071301,25.4,0.15083566,19.0,3.0,vgg_small
-0.0042352793,-1.5697664,22.0,0.15210667,20.0,3.0,vgg_small
-0.010083609,-1.5350659,21.4,0.15444621,21.0,3.0,vgg_small
-0.01634779,-1.5627434,26.0,0.15034607,22.0,3.0,vgg_small
-0.022407092,-1.5891317,22.8,0.14968471,23.0,3.0,vgg_small
-0.023379967,-1.5662853,26.6,0.1440939,24.0,3.0,vgg_small
-0.024316935,-1.6366069,25.8,0.14997193,25.0,3.0,vgg_small
-0.03023268,-1.6153213,28.4,0.14564596,26.0,3.0,vgg_small
-0.030061355,-1.6214528,29.2,0.14295444,27.0,3.0,vgg_small
-0.034410343,-1.6164632,26.6,0.14464912,28.0,3.0,vgg_small
-0.03840882,-1.6082355,27.2,0.14478782,29.0,3.0,vgg_small
-0.035537876,-1.6559995,24.0,0.15309446,30.0,3.0,vgg_small
-0.045472313,-1.6166065,26.8,0.13836697,31.0,3.0,vgg_small
-0.048808016,-1.583468,27.6,0.13755174,32.0,3.0,vgg_small
-0.050546855,-1.601104,26.0,0.14854205,33.0,3.0,vgg_small
-0.047714908,-1.643754,27.0,0.14810798,34.0,3.0,vgg_small
-0.05663651,-1.5392163,27.8,0.1412522,35.0,3.0,vgg_small
-0.055868182,-1.5935842,27.6,0.13747783,36.0,3.0,vgg_small
-0.06339512,-1.5270187,30.6,0.13664739,37.0,3.0,vgg_small
-0.06500604,-1.581101,33.2,0.13302308,38.0,3.0,vgg_small
-0.068389624,-1.5697727,27.8,0.14102875,39.0,3.0,vgg_small
-0.06604928,-1.5799195,29.0,0.14099659,40.0,3.0,vgg_small
-0.06819938,-1.6501527,28.6,0.14236306,41.0,3.0,vgg_small
-0.0735811,-1.5013651,29.8,0.13426265,42.0,3.0,vgg_small
-0.07645963,-1.5241604,28.2,0.1385764,43.0,3.0,vgg_small
-0.07252298,-1.5407399,31.8,0.13098261,44.0,3.0,vgg_small
-0.07855146,-1.5468277,30.6,0.13555291,45.0,3.0,vgg_small
-0.08305458,-1.4998056,30.0,0.13747951,46.0,3.0,vgg_small
-0.08096408,-1.5184976,32.6,0.13159665,47.0,3.0,vgg_small
-0.081769936,-1.4958693,31.0,0.1395948,48.0,3.0,vgg_small
-0.08119735,-1.5070866,34.2,0.13330647,49.0,3.0,vgg_small
-0.090726085,-1.4567097,34.6,0.12698922,50.0,3.0,vgg_small
-0.08965089,-1.4286436,30.8,0.13808759,51.0,3.0,vgg_small
-0.09015221,-1.4752635,31.6,0.13372369,52.0,3.0,vgg_small
-0.09045173,-1.4476494,33.4,0.12646514,53.0,3.0,vgg_small
-0.094524555,-1.4149857,32.4,0.1309609,54.0,3.0,vgg_small
-0.09343293,-1.3865643,31.2,0.14015278,55.0,3.0,vgg_small
-0.09769515,-1.3602203,33.2,0.13774985,56.0,3.0,vgg_small
-0.0996359,-1.3351493,32.8,0.13171655,57.0,3.0,vgg_small
-0.10001327,-1.3805698,36.8,0.1265515,58.0,3.0,vgg_small
-0.100220546,-1.3476797,34.0,0.12945187,59.0,3.0,vgg_small
-0.09949296,-1.337549,31.2,0.14174452,60.0,3.0,vgg_small
0.16505834,0.1266209,5.0,0.21817382,0.0,4.0,vgg_small
0.13460852,-0.3122366,9.2,0.19241467,1.0,4.0,vgg_small
0.12120597,-0.6374214,14.0,0.1834934,2.0,4.0,vgg_small
0.115232676,-0.8442591,15.8,0.17768374,3.0,4.0,vgg_small
0.11138296,-0.9548695,21.2,0.16891572,4.0,4.0,vgg_small
0.093606494,-1.0351851,24.8,0.16008684,5.0,4.0,vgg_small
0.09645482,-1.1737835,22.4,0.15334342,6.0,4.0,vgg_small
0.08726139,-1.2762145,25.2,0.1513708,7.0,4.0,vgg_small
0.07987234,-1.3637781,25.8,0.15285535,8.0,4.0,vgg_small
0.06937853,-1.3419551,28.6,0.14582811,9.0,4.0,vgg_small
0.06748471,-1.4124614,24.2,0.15053955,10.0,4.0,vgg_small
0.06139184,-1.4453849,26.6,0.14628886,11.0,4.0,vgg_small
0.05939771,-1.5210607,29.8,0.13607782,12.0,4.0,vgg_small
0.05507407,-1.5210006,26.8,0.14854099,13.0,4.0,vgg_small
0.03868391,-1.4694741,31.0,0.13816902,14.0,4.0,vgg_small
0.04085358,-1.5954387,30.2,0.1412735,15.0,4.0,vgg_small
0.039625775,-1.5909548,31.6,0.13678327,16.0,4.0,vgg_small
0.026422584,-1.565909,30.0,0.14184065,17.0,4.0,vgg_small
0.023775421,-1.5706462,29.0,0.14174497,18.0,4.0,vgg_small
0.021096189,-1.5976484,29.8,0.13650605,19.0,4.0,vgg_small
0.017564908,-1.6093007,28.6,0.14262253,20.0,4.0,vgg_small
0.012225179,-1.6170642,29.4,0.14477283,21.0,4.0,vgg_small
0.0056295595,-1.5614538,30.6,0.1359723,22.0,4.0,vgg_small
0.18270239,0.14758803,0.13056941,5.4,0.21413858,0.0,0.0,vgg_medium
0.122671686,-0.32105058,-0.20988669,11.8,0.19422692,1.0,0.0,vgg_medium
0.12127393,-0.57100034,-0.45470414,16.6,0.17571637,2.0,0.0,vgg_medium
0.09216765,-0.72179884,-0.72989416,16.4,0.16789873,3.0,0.0,vgg_medium
0.089964926,-0.8735887,-0.9759117,21.6,0.1559504,4.0,0.0,vgg_medium
0.08391202,-0.9310305,-1.0823143,23.4,0.15189716,5.0,0.0,vgg_medium
0.08471328,-1.1403269,-1.2080625,23.8,0.1486974,6.0,0.0,vgg_medium
0.07838037,-1.2176312,-1.2467817,27.6,0.14492083,7.0,0.0,vgg_medium
0.07603525,-1.3307521,-1.3997612,29.8,0.13984175,8.0,0.0,vgg_medium
0.07508491,-1.4026988,-1.2943275,31.2,0.13662818,9.0,0.0,vgg_medium
0.07165614,-1.4743755,-1.4082053,30.4,0.1325411,10.0,0.0,vgg_medium
0.06806952,-1.4843525,-1.5574455,31.6,0.131951,11.0,0.0,vgg_medium
0.069091715,-1.6545883,-1.4089133,33.8,0.12567899,12.0,0.0,vgg_medium
0.061810054,-1.6367013,-1.5630618,32.6,0.13271487,13.0,0.0,vgg_medium
0.054392844,-1.7128036,-1.4305798,34.2,0.13144276,14.0,0.0,vgg_medium
0.053544242,-1.723388,-1.5579702,33.0,0.13193408,15.0,0.0,vgg_medium
0.048812006,-1.7156235,-1.5462989,41.2,0.11583151,16.0,0.0,vgg_medium
0.045642085,-1.7575749,-1.5205231,38.0,0.12965398,17.0,0.0,vgg_medium
0.046904717,-1.7944435,-1.4670076,37.2,0.11876122,18.0,0.0,vgg_medium
0.038867895,-1.7966535,-1.5693607,35.8,0.12515345,19.0,0.0,vgg_medium
0.036708053,-1.818187,-1.5810204,34.4,0.12492436,20.0,0.0,vgg_medium
0.032790188,-1.831498,-1.5012883,38.8,0.11779501,21.0,0.0,vgg_medium
0.034589875,-1.8611207,-1.3993422,42.0,0.11611898,22.0,0.0,vgg_medium
0.028051974,-1.9241388,-1.4426666,40.8,0.11216378,23.0,0.0,vgg_medium
0.027763069,-1.9312655,-1.4228884,44.2,0.112784706,24.0,0.0,vgg_medium
0.025559355,-1.9329269,-1.4360625,41.6,0.113991424,25.0,0.0,vgg_medium
0.022008095,-1.8951983,-1.4840735,40.4,0.116969466,26.0,0.0,vgg_medium
0.01732304,-1.9158945,-1.4062557,37.2,0.11648458,27.0,0.0,vgg_medium
0.016611943,-1.9377067,-1.4343765,42.2,0.118752494,28.0,0.0,vgg_medium
0.010887166,-1.9206326,-1.5568041,39.4,0.11509906,29.0,0.0,vgg_medium
0.014644337,-1.9632947,-1.3863657,43.2,0.1154208,30.0,0.0,vgg_medium
0.0041745543,-1.9370915,-1.4322363,41.4,0.1105595,31.0,0.0,vgg_medium
0.0029967027,-1.9806658,-1.3129233,43.4,0.10756278,32.0,0.0,vgg_medium
0.00089918263,-1.9183865,-1.4656305,44.4,0.10969804,33.0,0.0,vgg_medium
0.003151348,-1.941306,-1.378803,38.4,0.11820692,34.0,0.0,vgg_medium
0.0018027904,-1.9513096,-1.4039102,45.8,0.10505277,35.0,0.0,vgg_medium
-0.0019823937,-1.8686104,-1.310386,42.0,0.11125716,36.0,0.0,vgg_medium
-0.0031651647,-1.8862512,-1.2943085,44.0,0.10965159,37.0,0.0,vgg_medium
-0.005626172,-1.9290252,-1.3230137,44.4,0.104475714,38.0,0.0,vgg_medium
-0.005982266,-1.9738258,-1.2783265,44.2,0.11263899,39.0,0.0,vgg_medium
-0.012244446,-1.8865119,-1.2118664,40.0,0.115256354,40.0,0.0,vgg_medium
-0.009182343,-1.9407753,-1.2117733,43.0,0.11376481,41.0,0.0,vgg_medium
-0.012097065,-1.8840832,-1.2272427,41.8,0.11017267,42.0,0.0,vgg_medium
-0.017566487,-1.8502263,-1.1622552,42.8,0.108962655,43.0,0.0,vgg_medium
-0.017457083,-1.8115616,-1.2270964,39.6,0.116165146,44.0,0.0,vgg_medium
-0.01979863,-1.7941688,-1.2051388,41.2,0.10957018,45.0,0.0,vgg_medium
0.20285013,0.15071411,0.09505208,4.8,0.21437494,0.0,1.0,vgg_medium
0.12634005,-0.28922224,-0.24290182,13.2,0.18561654,1.0,1.0,vgg_medium
0.10363672,-0.51580226,-0.5027432,18.2,0.17398277,2.0,1.0,vgg_medium
0.098695666,-0.7290363,-0.70470226,21.2,0.16187863,3.0,1.0,vgg_medium
0.11158994,-0.92109185,-0.885086,19.4,0.16175275,4.0,1.0,vgg_medium
0.0982899,-1.0665843,-0.96231157,22.6,0.15204564,5.0,1.0,vgg_medium
0.090586536,-1.1229906,-1.0464222,27.6,0.14135663,6.0,1.0,vgg_medium
0.09118871,-1.2195153,-1.1782703,30.2,0.13514733,7.0,1.0,vgg_medium
0.086706966,-1.3237563,-1.2208667,32.4,0.13242498,8.0,1.0,vgg_medium
0.086587265,-1.4150224,-1.2399583,31.6,0.1319617,9.0,1.0,vgg_medium
0.0844868,-1.4983273,-1.2124873,29.2,0.13675505,10.0,1.0,vgg_medium
0.0754507,-1.5098705,-1.2850547,31.4,0.13548556,11.0,1.0,vgg_medium
0.07072454,-1.5793862,-1.3408432,35.8,0.12044708,12.0,1.0,vgg_medium
0.072190054,-1.6588938,-1.3814591,33.6,0.12485641,13.0,1.0,vgg_medium
0.06142221,-1.6370665,-1.3958131,37.4,0.12504904,14.0,1.0,vgg_medium
0.06152745,-1.7291179,-1.3710889,36.4,0.123560086,15.0,1.0,vgg_medium
0.053875882,-1.7583041,-1.3042655,36.4,0.12541126,16.0,1.0,vgg_medium
0.04898816,-1.734975,-1.3535837,36.8,0.12601236,17.0,1.0,vgg_medium
0.04591186,-1.7880089,-1.3947754,38.8,0.11938085,18.0,1.0,vgg_medium
0.05412894,-1.8496325,-1.3674402,40.4,0.11693829,19.0,1.0,vgg_medium
0.04028488,-1.785298,-1.4299476,40.0,0.11686592,20.0,1.0,vgg_medium
0.040148344,-1.8436322,-1.3329295,43.0,0.11474772,21.0,1.0,vgg_medium
0.04308845,-1.9048868,-1.3580449,37.6,0.120460495,22.0,1.0,vgg_medium
0.03639532,-1.8874841,-1.3480383,43.2,0.11284216,23.0,1.0,vgg_medium
0.022635259,-1.7956682,-1.4059806,37.2,0.11910139,24.0,1.0,vgg_medium
0.026732456,-1.9309232,-1.2283566,41.2,0.12056978,25.0,1.0,vgg_medium
0.023610502,-1.930337,-1.297759,43.8,0.108760655,26.0,1.0,vgg_medium
0.022390962,-1.9770374,-1.3720336,40.8,0.11743228,27.0,1.0,vgg_medium
0.013112312,-1.8711375,-1.2782962,43.2,0.110374674,28.0,1.0,vgg_medium
0.015122144,-1.8639454,-1.2400513,43.8,0.10803263,29.0,1.0,vgg_medium
0.010242489,-1.8508135,-1.3597403,41.2,0.10989846,30.0,1.0,vgg_medium
0.0056053507,-1.8856328,-1.2205756,42.2,0.1143716,31.0,1.0,vgg_medium
-0.0019226271,-1.8543528,-1.2306743,45.4,0.10667379,32.0,1.0,vgg_medium
-0.0036175516,-1.8292996,-1.1580266,42.8,0.109866835,33.0,1.0,vgg_medium
-0.001055664,-1.8892977,-1.1904585,43.0,0.109699346,34.0,1.0,vgg_medium
-0.008435974,-1.8337182,-1.0953751,42.4,0.108324766,35.0,1.0,vgg_medium
-0.008762752,-1.740663,-1.1768488,45.8,0.10143534,36.0,1.0,vgg_medium
-0.010751668,-1.8249116,-1.2305373,45.4,0.10445877,37.0,1.0,vgg_medium
-0.014708278,-1.8552984,-1.169613,44.6,0.10561881,38.0,1.0,vgg_medium
-0.013603248,-1.8824656,-1.181624,44.4,0.10678394,39.0,1.0,vgg_medium
-0.01582049,-1.8338883,-1.1554035,43.6,0.10978339,40.0,1.0,vgg_medium
-0.018592084,-1.8228464,-1.1456091,43.8,0.10555436,41.0,1.0,vgg_medium
-0.026829727,-1.745532,-1.1287076,40.2,0.11449218,42.0,1.0,vgg_medium
-0.018106261,-1.8458294,-1.1147481,42.2,0.11129236,43.0,1.0,vgg_medium
-0.020808112,-1.7866721,-1.0608947,44.2,0.10578966,44.0,1.0,vgg_medium
-0.027353942,-1.8089612,-1.0644417,44.6,0.10766657,45.0,1.0,vgg_medium
-0.030089326,-1.7786522,-1.0704786,43.4,0.10885745,46.0,1.0,vgg_medium
0.1677982,0.17332247,0.10857921,5.0,0.21055825,0.0,2.0,vgg_medium
0.12497372,-0.28476718,-0.35151535,13.8,0.18568356,1.0,2.0,vgg_medium
0.111575775,-0.52476937,-0.521155,16.8,0.17331742,2.0,2.0,vgg_medium
0.0993497,-0.7567647,-0.7627317,21.2,0.1628502,3.0,2.0,vgg_medium
0.10436486,-0.9066066,-0.88834,22.0,0.16123101,4.0,2.0,vgg_medium
0.101227306,-1.0689554,-1.0167727,24.6,0.14979713,5.0,2.0,vgg_medium
0.09270967,-1.1666733,-1.1289976,30.2,0.13736977,6.0,2.0,vgg_medium
0.09007602,-1.2691568,-1.1815228,32.0,0.1345376,7.0,2.0,vgg_medium
0.094106905,-1.3484392,-1.173604,29.4,0.14147834,8.0,2.0,vgg_medium
0.09167083,-1.4145763,-1.2626768,35.4,0.1294106,9.0,2.0,vgg_medium
0.081948906,-1.4574239,-1.3666334,34.8,0.12886265,10.0,2.0,vgg_medium
0.079578996,-1.5469974,-1.3505951,33.0,0.12649094,11.0,2.0,vgg_medium
0.077473305,-1.55131,-1.4340867,34.2,0.12940894,12.0,2.0,vgg_medium
0.08435788,-1.6751056,-1.4265959,37.8,0.12839982,13.0,2.0,vgg_medium
0.080261916,-1.7451516,-1.4881837,38.2,0.117506504,14.0,2.0,vgg_medium
0.068189956,-1.7664403,-1.4436166,35.8,0.122265734,15.0,2.0,vgg_medium
0.06831876,-1.7424622,-1.4187224,39.8,0.11958959,16.0,2.0,vgg_medium
0.05747918,-1.7721545,-1.5565273,39.0,0.11681855,17.0,2.0,vgg_medium
0.05994561,-1.8092064,-1.4339664,39.6,0.12511288,18.0,2.0,vgg_medium
0.05323033,-1.8184096,-1.5501093,39.2,0.12241455,19.0,2.0,vgg_medium
0.05603293,-1.8883381,-1.4061558,40.2,0.11535026,20.0,2.0,vgg_medium
0.048273835,-1.8129323,-1.5305613,40.4,0.11550727,21.0,2.0,vgg_medium
0.047056127,-1.8936777,-1.4348576,40.8,0.11286797,22.0,2.0,vgg_medium
0.04374306,-1.9293791,-1.4906187,38.8,0.121326245,23.0,2.0,vgg_medium
0.036223393,-1.9201049,-1.5797219,39.8,0.11801928,24.0,2.0,vgg_medium
0.039562877,-1.9731593,-1.471967,36.6,0.11498275,25.0,2.0,vgg_medium
0.029218933,-1.910522,-1.4537623,43.4,0.10955168,26.0,2.0,vgg_medium
0.029918551,-1.9432715,-1.4989017,41.8,0.11568637,27.0,2.0,vgg_medium
0.03546925,-2.0019598,-1.4760275,43.2,0.110679016,28.0,2.0,vgg_medium
0.028780447,-2.0234942,-1.3720634,41.0,0.11853753,29.0,2.0,vgg_medium
0.022659741,-2.006297,-1.4287833,37.6,0.114641204,30.0,2.0,vgg_medium
0.020037958,-1.9590567,-1.359353,41.4,0.11340131,31.0,2.0,vgg_medium
0.017274681,-2.0129077,-1.3607141,43.6,0.108952306,32.0,2.0,vgg_medium
0.016696705,-1.9998776,-1.3550453,40.4,0.113020435,33.0,2.0,vgg_medium
0.009401328,-2.0019472,-1.3934618,42.0,0.11594461,34.0,2.0,vgg_medium
0.0115048485,-1.9719441,-1.2872868,42.0,0.1082836,35.0,2.0,vgg_medium
0.007402964,-2.0223444,-1.3285187,45.8,0.105700836,36.0,2.0,vgg_medium
0.002931206,-1.9706603,-1.2846673,46.6,0.101320006,37.0,2.0,vgg_medium
0.0032304437,-1.9252192,-1.2532369,43.2,0.10832225,38.0,2.0,vgg_medium
-0.006474189,-1.8691685,-1.2947513,44.6,0.103312,39.0,2.0,vgg_medium
-0.0025653623,-1.9042219,-1.2295785,41.6,0.10853239,40.0,2.0,vgg_medium
-0.0052234493,-1.9102497,-1.2154075,40.6,0.11466633,41.0,2.0,vgg_medium
-0.010862675,-1.8674198,-1.2139343,43.2,0.11009475,42.0,2.0,vgg_medium
-0.012058758,-1.875656,-1.1491123,44.2,0.10429893,43.0,2.0,vgg_medium
-0.016953483,-1.8429065,-1.1952543,41.2,0.11308962,44.0,2.0,vgg_medium
-0.015400189,-1.8745399,-1.190094,43.8,0.10316273,45.0,2.0,vgg_medium
-0.019830534,-1.849413,-1.0917736,43.0,0.1056276,46.0,2.0,vgg_medium
-0.018261256,-1.8381226,-1.1412861,42.0,0.10799122,47.0,2.0,vgg_medium
0.17718813,0.17046513,0.09136301,5.8,0.20891483,0.0,3.0,vgg_medium
0.10343276,-0.21177673,-0.26213625,10.2,0.17969878,1.0,3.0,vgg_medium
0.08670204,-0.4105733,-0.54342765,15.2,0.1742234,2.0,3.0,vgg_medium
0.08710495,-0.60924107,-0.7183887,21.8,0.16050638,3.0,3.0,vgg_medium
0.073797934,-0.73172855,-0.89073527,24.0,0.15302387,4.0,3.0,vgg_medium
0.07368357,-0.85316473,-0.8924735,28.2,0.14679144,5.0,3.0,vgg_medium
0.07907691,-0.9902172,-1.0097063,28.2,0.14267641,6.0,3.0,vgg_medium
0.07289989,-1.0696795,-1.1178218,29.4,0.14188308,7.0,3.0,vgg_medium
0.076451674,-1.1627917,-1.2558948,28.0,0.13684571,8.0,3.0,vgg_medium
0.06497885,-1.2340974,-1.1149514,35.4,0.12993613,9.0,3.0,vgg_medium
0.061512362,-1.2637193,-1.2156403,35.8,0.1280818,10.0,3.0,vgg_medium
0.054981254,-1.3216481,-1.2071972,38.8,0.123851754,11.0,3.0,vgg_medium
0.05570928,-1.3547436,-1.3446184,34.4,0.1273137,12.0,3.0,vgg_medium
0.047916092,-1.4259242,-1.2631967,34.4,0.12725179,13.0,3.0,vgg_medium
0.05571459,-1.4593301,-1.2387385,38.4,0.11585287,14.0,3.0,vgg_medium
0.05132663,-1.5209886,-1.3913982,37.2,0.12191194,15.0,3.0,vgg_medium
0.048605252,-1.5852102,-1.300836,36.8,0.12342705,16.0,3.0,vgg_medium
0.039618395,-1.5450844,-1.3186686,37.4,0.12613744,17.0,3.0,vgg_medium
0.037983075,-1.5916495,-1.2391016,41.4,0.11539154,18.0,3.0,vgg_medium
0.032522425,-1.5695233,-1.3082075,41.0,0.120285906,19.0,3.0,vgg_medium
0.035780262,-1.5542384,-1.3076051,38.4,0.122790314,20.0,3.0,vgg_medium
0.035710365,-1.6559649,-1.2619821,36.8,0.11570197,21.0,3.0,vgg_medium
0.031487755,-1.6958874,-1.2621704,45.4,0.10765536,22.0,3.0,vgg_medium
0.033220887,-1.7292393,-1.3532016,37.8,0.11931872,23.0,3.0,vgg_medium
0.03335024,-1.7451383,-1.3250586,40.4,0.11728487,24.0,3.0,vgg_medium
0.029363243,-1.7323692,-1.3232791,38.2,0.116472505,25.0,3.0,vgg_medium
0.02591346,-1.7340369,-1.2233666,38.2,0.11641757,26.0,3.0,vgg_medium
0.025305117,-1.7729874,-1.377081,42.8,0.1202883,27.0,3.0,vgg_medium
0.018751554,-1.7361009,-1.2411399,41.2,0.111549,28.0,3.0,vgg_medium
0.020533977,-1.7759668,-1.2527522,44.0,0.11108939,29.0,3.0,vgg_medium
0.011345403,-1.6644764,-1.256395,41.4,0.111252055,30.0,3.0,vgg_medium
0.01567424,-1.7287737,-1.2748909,42.8,0.11286674,31.0,3.0,vgg_medium
0.016761687,-1.7748878,-1.327446,41.8,0.10862078,32.0,3.0,vgg_medium
0.18567303,0.15443347,0.10121664,3.6,0.21185723,0.0,4.0,vgg_medium
0.124693565,-0.30450162,-0.28428143,12.0,0.1909705,1.0,4.0,vgg_medium
0.10735903,-0.49097067,-0.6449559,16.8,0.1755828,2.0,4.0,vgg_medium
0.11002951,-0.71405804,-0.7959435,17.8,0.16878043,3.0,4.0,vgg_medium
0.114791006,-0.8644133,-1.0484889,23.8,0.16319901,4.0,4.0,vgg_medium
0.10396513,-1.016498,-1.1159054,26.2,0.14827442,5.0,4.0,vgg_medium
0.08978108,-1.0556328,-1.2418442,27.0,0.14333548,6.0,4.0,vgg_medium
0.08844353,-1.1518941,-1.2645676,27.0,0.14274189,7.0,4.0,vgg_medium
0.087502986,-1.2900152,-1.2682356,30.8,0.13904409,8.0,4.0,vgg_medium
0.084609285,-1.379716,-1.3552629,30.0,0.13808268,9.0,4.0,vgg_medium
0.0791915,-1.4069359,-1.3791639,32.8,0.13155401,10.0,4.0,vgg_medium
0.075106,-1.4554912,-1.4421973,32.2,0.13312699,11.0,4.0,vgg_medium
0.0721099,-1.5432441,-1.3907439,36.4,0.12535821,12.0,4.0,vgg_medium
0.0646071,-1.5789424,-1.5009129,32.4,0.13082436,13.0,4.0,vgg_medium
0.06595372,-1.615678,-1.5545664,31.6,0.1310941,14.0,4.0,vgg_medium
0.061929893,-1.6550722,-1.4066422,35.4,0.12640977,15.0,4.0,vgg_medium
0.060001533,-1.7034053,-1.5505213,39.8,0.12071816,16.0,4.0,vgg_medium
0.048119985,-1.6832215,-1.4894459,39.4,0.11493538,17.0,4.0,vgg_medium
0.04348232,-1.7078695,-1.4961691,39.4,0.12187108,18.0,4.0,vgg_medium
0.040080525,-1.759809,-1.5413076,40.2,0.11645299,19.0,4.0,vgg_medium
0.039405555,-1.7172765,-1.596213,37.0,0.11755087,20.0,4.0,vgg_medium
0.034608062,-1.7924681,-1.4168557,36.2,0.122638546,21.0,4.0,vgg_medium
0.03480167,-1.795688,-1.5113537,42.2,0.115120865,22.0,4.0,vgg_medium
0.033343717,-1.8437083,-1.5202214,38.8,0.11869399,23.0,4.0,vgg_medium
0.028031928,-1.8134972,-1.3889754,38.2,0.1188307,24.0,4.0,vgg_medium
0.030933622,-1.8098465,-1.4498779,39.6,0.11506109,25.0,4.0,vgg_medium
0.018516315,-1.8227595,-1.426635,43.4,0.109825745,26.0,4.0,vgg_medium
0.028360339,-1.8794732,-1.5548979,42.2,0.11729461,27.0,4.0,vgg_medium
0.017458893,-1.8393611,-1.36163,38.4,0.113736406,28.0,4.0,vgg_medium
0.011271663,-1.832152,-1.464684,41.4,0.113068424,29.0,4.0,vgg_medium
0.011244502,-1.833582,-1.4290856,42.8,0.11380581,30.0,4.0,vgg_medium
0.0029756732,-1.8449336,-1.4300485,41.8,0.11092307,31.0,4.0,vgg_medium
-9.908222e-06,-1.8464007,-1.395579,42.2,0.111356,32.0,4.0,vgg_medium
-0.005993278,-1.8565449,-1.3230089,42.0,0.10947003,33.0,4.0,vgg_medium
-0.0024556487,-1.8951923,-1.3517295,41.2,0.11294621,34.0,4.0,vgg_medium
-0.009687554,-1.8682743,-1.375801,43.4,0.10773816,35.0,4.0,vgg_medium
-0.0032060805,-1.8634208,-1.3300472,40.0,0.11763048,36.0,4.0,vgg_medium
-0.007942546,-1.8881743,-1.220252,40.0,0.11529757,37.0,4.0,vgg_medium
-0.013953265,-1.8410982,-1.2592425,44.6,0.109192334,38.0,4.0,vgg_medium
-0.013039678,-1.8246412,-1.2935272,41.8,0.1108851,39.0,4.0,vgg_medium
-0.012336834,-1.837787,-1.2253398,43.2,0.10651247,40.0,4.0,vgg_medium
-0.016200632,-1.8175987,-1.2079479,41.8,0.11398522,41.0,4.0,vgg_medium
-0.023920363,-1.7524127,-1.164227,44.4,0.10619898,42.0,4.0,vgg_medium
-0.02405854,-1.771826,-1.2101271,44.2,0.11225684,43.0,4.0,vgg_medium
-0.028014746,-1.7180839,-1.2018232,42.0,0.10972525,44.0,4.0,vgg_medium
-0.026360404,-1.7811073,-1.2967491,38.4,0.11532632,45.0,4.0,vgg_medium
-0.03153168,-1.7889464,-1.2058625,45.4,0.1009258,46.0,4.0,vgg_medium
-0.029098623,-1.7435905,-1.1180273,42.6,0.10630711,47.0,4.0,vgg_medium
-0.033701222,-1.7097055,-1.1551214,45.4,0.10653655,48.0,4.0,vgg_medium
-0.037424333,-1.6889734,-1.0828743,43.6,0.11001885,49.0,4.0,vgg_medium
-0.0309627,-1.7314068,-1.0773331,47.2,0.106873214,50.0,4.0,vgg_medium
-0.034909002,-1.7220645,-1.0252423,44.8,0.112801455,51.0,4.0,vgg_medium
-0.033642106,-1.7263222,-1.0214509,44.0,0.10466647,52.0,4.0,vgg_medium
-0.03847122,-1.640672,-1.0869435,42.8,0.11011219,53.0,4.0,vgg_medium
-0.040065195,-1.6228713,-0.98420477,44.0,0.11202427,54.0,4.0,vgg_medium
-0.043859817,-1.6477386,-0.9765673,42.6,0.11329056,55.0,4.0,vgg_medium
-0.04073774,-1.629217,-0.98753005,46.8,0.10133691,56.0,4.0,vgg_medium
0.17944077,0.19056351,0.16015768,0.10747405,7.2,0.20965287,0.0,0.0,vgg_medium+
0.17015356,-0.37662157,-0.10963109,-0.20381914,9.2,0.19228703,1.0,0.0,vgg_medium+
0.14779118,-0.5426827,-0.38352332,-0.4100826,21.6,0.16652052,2.0,0.0,vgg_medium+
0.14415385,-0.6136939,-0.6456145,-0.4969839,25.2,0.15709904,3.0,0.0,vgg_medium+
0.13911921,-0.7250742,-0.7688571,-0.6643121,23.4,0.15341192,4.0,0.0,vgg_medium+
0.15377976,-0.823016,-0.8881776,-0.7732849,26.2,0.14210239,5.0,0.0,vgg_medium+
0.15409936,-0.8837136,-1.1346105,-0.7683616,33.2,0.13300128,6.0,0.0,vgg_medium+
0.1512776,-0.9644958,-1.1760057,-0.80695224,30.8,0.13507096,7.0,0.0,vgg_medium+
