arch,width,seed,noise,params
simplecnn,75,0,0.1,2136535
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3
164,0.04718129966497421,0.99402,0.577976725769043,0.8222,-0.029864810407161713,-0.1322309970855713,-0.16987523436546326,-0.04614308476448059
165,0.046112544510364534,0.99438,0.5922351754188537,0.8203,-0.02910768799483776,-0.13738662004470825,-0.16449199616909027,-0.053866565227508545
166,0.045009428424835206,0.9942,0.5932826602935791,0.8194,-0.027841243892908096,-0.12563695013523102,-0.17413194477558136,-0.0428507924079895
167,0.044484383947849274,0.9944,0.6237809630393982,0.8139,-0.031398795545101166,-0.13031402230262756,-0.16330721974372864,-0.05314197391271591
168,0.04380722459316254,0.99484,0.5793133945465088,0.8243,-0.02742789313197136,-0.13281506299972534,-0.1690300554037094,-0.03512086719274521
169,0.045075168409347534,0.99442,0.5825614244461059,0.8228,-0.03763629496097565,-0.12250539660453796,-0.16345912218093872,-0.051998116075992584
170,0.04291628658056259,0.99514,0.6040227503776551,0.8183,-0.0337643064558506,-0.125427708029747,-0.16411292552947998,-0.05968254804611206
171,0.042564681510925295,0.99526,0.5785991633415222,0.8235,-0.029036657884716988,-0.13048039376735687,-0.1731751710176468,-0.044741708785295486
172,0.04217260071992874,0.99532,0.6086377214431763,0.8149,-0.03059414029121399,-0.12539058923721313,-0.1707552820444107,-0.0370873361825943
173,0.042254331008791925,0.9952,0.5706193104743957,0.8264,-0.0297149159014225,-0.12385261803865433,-0.17143981158733368,-0.03608277812600136
174,0.04086752331852913,0.99548,0.5844750869750976,0.8235,-0.027548791840672493,-0.13134145736694336,-0.17138051986694336,-0.04068494215607643
175,0.04118582340717316,0.99524,0.5758655665397644,0.8242,-0.0305285956710577,-0.12426285445690155,-0.1645732969045639,-0.04093188792467117
176,0.040310813454389575,0.99552,0.5907622818946838,0.819,-0.02233865298330784,-0.14185866713523865,-0.1774272620677948,-0.017859725281596184
177,0.0404306245970726,0.99524,0.5793348156929016,0.8246,-0.024444615468382835,-0.13400772213935852,-0.17165860533714294,-0.032625168561935425
178,0.04035320117473602,0.99534,0.5886017039299011,0.8168,-0.030248675495386124,-0.12860415875911713,-0.16500525176525116,-0.061863407492637634
179,0.03901120978832245,0.99636,0.5880181138038635,0.8194,-0.022919148206710815,-0.13811556994915009,-0.17092365026474,-0.031682465225458145
180,0.03965568676590919,0.9957,0.5817924139022828,0.8222,-0.023425232619047165,-0.13387583196163177,-0.17496314644813538,-0.03077065944671631
181,0.03811613921880722,0.9958,0.5708832523345947,0.8235,-0.02812066115438938,-0.12267391383647919,-0.1686297208070755,-0.040712472051382065
182,0.03862129812002182,0.99608,0.5674512435913086,0.8245,-0.028460640460252762,-0.128557488322258,-0.16699226200580597,-0.04186755791306496
183,0.036672862102985385,0.99666,0.5773910196304322,0.8225,-0.027355413883924484,-0.1253241002559662,-0.16650483012199402,-0.043565791100263596
184,0.03629527927041054,0.99664,0.5830250121116638,0.8241,-0.029934266582131386,-0.13210651278495789,-0.16984009742736816,-0.03965003415942192
185,0.036090004690289494,0.99658,0.5630501586914063,0.8274,-0.028282951563596725,-0.12542180716991425,-0.17324453592300415,-0.04144764319062233
186,0.03526482916891575,0.99674,0.5679338994026184,0.8274,-0.028561240062117577,-0.12368611246347427,-0.16956305503845215,-0.04329143464565277
187,0.034507333327531815,0.99694,0.5762956693649292,0.8254,-0.03270633518695831,-0.12332596629858017,-0.1703956425189972,-0.04198625311255455
188,0.03555864101469517,0.99692,0.5728402491569519,0.8264,-0.029312362894415855,-0.12347416579723358,-0.1689963936805725,-0.038283899426460266
189,0.03440496846437454,0.99702,0.5654842709541321,0.8288,-0.0356094129383564,-0.11936981230974197,-0.15775449573993683,-0.06206221878528595
190,0.03455093455314636,0.99712,0.6004609716415406,0.8144,-0.03084316849708557,-0.12422388792037964,-0.17026691138744354,-0.040611837059259415
191,0.03447021218299866,0.997,0.5860192398071289,0.8229,-0.02848726697266102,-0.12457428872585297,-0.1747393012046814,-0.04368096962571144
192,0.03358899055957794,0.99686,0.5751686990737915,0.8257,-0.027786877006292343,-0.12313175946474075,-0.1639881134033203,-0.04741897061467171
193,0.034199392020702366,0.99698,0.5746124950408935,0.8251,-0.025842435657978058,-0.1329965442419052,-0.16990862786769867,-0.03820020332932472
194,0.03352579071462154,0.99694,0.5695994259834289,0.8248,-0.03419212996959686,-0.11953124403953552,-0.16259454190731049,-0.05541694909334183
195,0.033763139888048174,0.99734,0.6077723255157471,0.8165,-0.023676378652453423,-0.1294693648815155,-0.18279239535331726,-0.020625624805688858
